"Transaction ID"	"Account ID"	"Symbol ID"	"ISIN"	"Operation type"	"When"	"Sum"	"Asset"	"EUR equivalent"	"Comment"	"UUID"	"Parent UUID"
"355582133"	"UYS2073.001"	"IJS.ARCA"	"US4642878791"	"TRADE"	"2022-05-13 18:34:52"	"1"	"IJS.ARCA"	"90.12"	"None"	"0a7e4c16-824d-46bf-b840-475103de8e8f"	"None"
"355236818"	"UYS2073.001"	"None"	"None"	"INTEREST"	"2022-05-13 03:00:25"	"-0.64"	"EUR"	"-0.64"	"-9171.40 EUR (cash -9171.40 P/L 0.00 margin 0.00) from 2022-05-16 till 2022-05-17"	"d21a8bcf-85de-4719-aff4-21be24d5c069"	"None"
"354721204"	"UYS2073.001"	"None"	"None"	"INTEREST"	"2022-05-12 03:00:27"	"-1.91"	"EUR"	"-1.91"	"-9169.49 EUR (cash -9169.49 P/L 0.00 margin 0.00) from 2022-05-13 till 2022-05-16"	"56d04bd6-1371-4ac1-8c4a-92d068983302"	"None"
"354315516"	"UYS2073.001"	"None"	"None"	"INTEREST"	"2022-05-11 08:51:58"	"-0.64"	"EUR"	"-0.64"	"-9168.85 EUR (cash -9168.85 P/L 0.00 margin 0.00) from 2022-05-12 till 2022-05-13"	"6992dac1-7fdd-48bc-87d7-13ff0caad073"	"None"
"353929323"	"UYS2073.001"	"None"	"None"	"BANK CHARGE"	"2022-05-10 05:42:32"	"-30.0"	"EUR"	"-30.0"	"Sender: Mikhail Vasilev/ Iuliia Vasileva; Sender's comment: Own funds transfer"	"82d8324a-58f6-46fe-a8af-41c6a8b4d5d2"	"None"
"353929322"	"UYS2073.001"	"None"	"None"	"FUNDING/WITHDRAWAL"	"2022-05-10 05:42:32"	"-21500.0"	"EUR"	"-21500.0"	"Sender: Mikhail Vasilev/ Iuliia Vasileva; Sender's comment: Own funds transfer"	"5cdd7373-b635-440c-b133-2e2d8583a9e6"	"None"
"353511147"	"UYS2073.001"	"ZPRX.XETRA"	"None"	"COMMISSION"	"2022-05-09 11:25:39"	"-0.47"	"EUR"	"-0.47"	"None"	"8e775b0d-e960-40e0-9a69-2b5835f6f479"	"None"
"353511146"	"UYS2073.001"	"ZPRX.XETRA"	"None"	"TRADE"	"2022-05-09 11:25:39"	"924.88"	"EUR"	"924.88"	"None"	"d6423143-0293-483b-8f85-b4e456cc028d"	"None"
"353511145"	"UYS2073.001"	"ZPRX.XETRA"	"IE00BSPLC298"	"TRADE"	"2022-05-09 11:25:39"	"-22"	"ZPRX.XETRA"	"-924.88"	"None"	"8d86a1e8-16a1-438d-8bce-7141780c619d"	"None"
"353510932"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-05-09 11:23:19"	"1019.06"	"EUR"	"1019.06"	" crossrate=0.949104282833 commission=0.002 conversion rate=0.947206074267334 crossrate is manual=false is commission applied=true"	"3b99fffc-6aff-4010-b657-2e1791181329"	"None"
"353510931"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-05-09 11:23:19"	"-1075.86"	"USD"	"-1021.1"	" crossrate=0.949104282833 commission=0.002 conversion rate=0.947206074267334 crossrate is manual=false is commission applied=true"	"d55dca19-2ad5-4623-81af-4e148753584f"	"None"
"353510742"	"UYS2073.001"	"VHYD.LSE"	"IE00B8GKDB10"	"TRADE"	"2022-05-09 11:22:55"	"-18"	"VHYD.LSE"	"-1021.59"	"None"	"5beee995-46f4-49b5-9e26-288700918a71"	"None"
"353510744"	"UYS2073.001"	"VHYD.LSE"	"None"	"COMMISSION"	"2022-05-09 11:22:55"	"-0.54"	"USD"	"-0.51"	"None"	"dab9448a-6bfe-414b-a309-9be2cf6e482d"	"None"
"353510743"	"UYS2073.001"	"VHYD.LSE"	"None"	"TRADE"	"2022-05-09 11:22:55"	"1076.4"	"USD"	"1021.59"	"None"	"df2ac16d-ee20-4df0-b937-952b6be2341c"	"None"
"353508867"	"UYS2073.001"	"ZPRV.XETRA"	"None"	"COMMISSION"	"2022-05-09 11:19:00"	"-0.5"	"EUR"	"-0.5"	"None"	"439912a7-2cd5-4533-8991-dab6fb079b24"	"None"
"353508866"	"UYS2073.001"	"ZPRV.XETRA"	"None"	"TRADE"	"2022-05-09 11:19:00"	"985.1"	"EUR"	"985.1"	"None"	"e1ab0b17-1f7c-40fc-8162-e27a509fb4b9"	"None"
"353508865"	"UYS2073.001"	"ZPRV.XETRA"	"IE00BSPLC413"	"TRADE"	"2022-05-09 11:19:00"	"-20"	"ZPRV.XETRA"	"-985.1"	"None"	"e355308e-ee05-4969-bbbb-e5c42b632a1e"	"None"
"353508424"	"UYS2073.001"	"VGER.XETRA"	"None"	"COMMISSION"	"2022-05-09 11:16:58"	"-0.03"	"EUR"	"-0.03"	"None"	"b6540cc0-e81f-49ca-a1a9-3551bf55af0b"	"None"
"353508423"	"UYS2073.001"	"VGER.XETRA"	"None"	"TRADE"	"2022-05-09 11:16:58"	"45.9"	"EUR"	"45.9"	"None"	"8d4a324d-35cc-4a58-9d2f-174d56bff706"	"None"
"353508422"	"UYS2073.001"	"VGER.XETRA"	"IE00BG143G97"	"TRADE"	"2022-05-09 11:16:58"	"-2"	"VGER.XETRA"	"-45.9"	"None"	"c449961b-a27e-4957-8745-1856ccfa5ffd"	"None"
"353070542"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-05-06 09:43:34"	"1756.56"	"EUR"	"1756.56"	" crossrate=0.9463065654749 commission=0.002 conversion rate=0.9444139523439502 crossrate is manual=false is commission applied=true"	"7931c22b-8a0c-4c68-aac8-2e67fef11308"	"None"
"353070541"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-05-06 09:43:34"	"-1859.95"	"USD"	"-1760.08"	" crossrate=0.9463065654749 commission=0.002 conversion rate=0.9444139523439502 crossrate is manual=false is commission applied=true"	"e6945058-4684-48d0-89f5-9425f28d132b"	"None"
"351810373"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-05-03 10:25:33"	"2042.38"	"EUR"	"2042.38"	" crossrate=1.190277810841 commission=0.002 conversion rate=1.187897255219318 crossrate is manual=false is commission applied=true"	"6885a271-8a39-419e-9e40-ed116815fa69"	"None"
"351810372"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-05-03 10:25:33"	"-1719.33"	"GBP"	"-2046.48"	" crossrate=1.190277810841 commission=0.002 conversion rate=1.187897255219318 crossrate is manual=false is commission applied=true"	"e6a8748f-9577-498d-9d12-7aabed18d3b0"	"None"
"351810009"	"UYS2073.001"	"VAPX.LSE"	"None"	"COMMISSION"	"2022-05-03 10:23:23"	"-0.87"	"GBP"	"-1.04"	"None"	"7a38b142-d52d-4e88-a6cc-512a56c16fe9"	"None"
"351810008"	"UYS2073.001"	"VAPX.LSE"	"None"	"TRADE"	"2022-05-03 10:23:23"	"1720.2"	"GBP"	"2047.45"	"None"	"7b5f0fbb-9c0c-4247-afca-e66458c7242c"	"None"
"351810007"	"UYS2073.001"	"VAPX.LSE"	"IE00B9F5YL18"	"TRADE"	"2022-05-03 10:23:23"	"-80"	"VAPX.LSE"	"-2047.45"	"None"	"eb60392d-0d2f-47ca-a945-6e012a7785e3"	"None"
"351809753"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-05-03 10:18:21"	"5563.05"	"EUR"	"5563.05"	" crossrate=1.18981754148 commission=0.002 conversion rate=1.18743790639704 crossrate is manual=false is commission applied=true"	"f4d4b910-22c1-4964-a5e6-d92f35af6925"	"None"
"351809752"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-05-03 10:18:21"	"-4684.92"	"GBP"	"-5574.2"	" crossrate=1.18981754148 commission=0.002 conversion rate=1.18743790639704 crossrate is manual=false is commission applied=true"	"042554a5-3f1a-4e06-aebf-b58418132673"	"None"
"351809615"	"UYS2073.001"	"VMID.LSE"	"None"	"COMMISSION"	"2022-05-03 10:13:19"	"-0.95"	"GBP"	"-1.13"	"None"	"ee2d2feb-e8b8-47e3-bb28-f16354709814"	"None"
"351809614"	"UYS2073.001"	"VMID.LSE"	"None"	"TRADE"	"2022-05-03 10:13:19"	"1889.77"	"GBP"	"2249.98"	"None"	"36dc2553-f5f8-445e-ba96-ad2a48e15e6e"	"None"
"351809613"	"UYS2073.001"	"VMID.LSE"	"IE00BKX55Q28"	"TRADE"	"2022-05-03 10:13:19"	"-59"	"VMID.LSE"	"-2249.98"	"None"	"6c7175a5-f456-47f1-b5d2-08a243875f24"	"None"
"351809081"	"UYS2073.001"	"HMXJ.LSE"	"None"	"COMMISSION"	"2022-05-03 10:04:01"	"-1.4"	"GBP"	"-1.67"	"None"	"a9cf3c16-bb73-4b12-926e-74f50399b534"	"None"
"351809080"	"UYS2073.001"	"HMXJ.LSE"	"None"	"TRADE"	"2022-05-03 10:04:01"	"2797.5"	"GBP"	"3332.46"	"None"	"6d5b5799-d829-4168-88c7-17391550ceb3"	"None"
"351809079"	"UYS2073.001"	"HMXJ.LSE"	"IE00B5SG8Z57"	"TRADE"	"2022-05-03 10:04:01"	"-250"	"HMXJ.LSE"	"-3332.46"	"None"	"6924030a-a900-4859-b125-223f110cb60d"	"None"
"351581080"	"UYS2073.001"	"SCHY.ARCA"	"None"	"COMMISSION"	"2022-05-02 14:37:11"	"-0.78"	"USD"	"-0.74"	"None"	"654f41e4-632d-4b58-b7a4-dac010f36a1c"	"None"
"351581078"	"UYS2073.001"	"SCHY.ARCA"	"None"	"TRADE"	"2022-05-02 14:37:11"	"951.21"	"USD"	"902.71"	"None"	"690acbe1-dc3a-4817-a456-37a2213df722"	"None"
"351581076"	"UYS2073.001"	"SCHY.ARCA"	"US8085246721"	"TRADE"	"2022-05-02 14:37:11"	"-39"	"SCHY.ARCA"	"-902.71"	"None"	"c86b8d72-2539-4b3c-9eac-3dcdc6f2dc57"	"None"
"351575995"	"UYS2073.001"	"DLS.ARCA"	"None"	"COMMISSION"	"2022-05-02 14:31:08"	"-0.28"	"USD"	"-0.27"	"None"	"932f1094-815d-431c-8d45-740d3460520e"	"None"
"351575994"	"UYS2073.001"	"DLS.ARCA"	"None"	"TRADE"	"2022-05-02 14:31:08"	"906.5"	"USD"	"860.47"	"None"	"e564e95c-6909-4019-8314-3f8fba48a6e6"	"None"
"351575993"	"UYS2073.001"	"DLS.ARCA"	"US97717W7609"	"TRADE"	"2022-05-02 14:31:08"	"-14"	"DLS.ARCA"	"-860.47"	"None"	"30976f56-33d1-442b-b5de-5945fa1dc310"	"None"
"349770752"	"UYS2073.001"	"DON.ARCA"	"None"	"TAX"	"2022-04-25 15:23:03"	"-1.17"	"USD"	"-1.09"	"60 shares ExD 2022-04-25 PD 2022-04-28 dividend DON.ARCA 3.90 USD (0.065 per share) tax -1.17 USD (-30.00%) DivCntry US"	"52320df3-a70d-4496-85cb-a878898345b0"	"4455d9ab-1f7c-49bd-a853-ae39a1cd82b2"
"349770751"	"UYS2073.001"	"DON.ARCA"	"None"	"DIVIDEND"	"2022-04-25 15:23:03"	"3.9"	"USD"	"3.64"	"60 shares ExD 2022-04-25 PD 2022-04-28 dividend DON.ARCA 3.90 USD (0.065 per share) tax -1.17 USD (-30.00%) DivCntry US"	"4455d9ab-1f7c-49bd-a853-ae39a1cd82b2"	"None"
"346275937"	"UYS2073.001"	"DFAX.ARCA"	"None"	"COMMISSION"	"2022-04-05 19:44:01"	"-0.02"	"USD"	"-0.02"	"None"	"495fa735-53d4-4ab0-ac5e-734630789299"	"None"
"346275936"	"UYS2073.001"	"DFAX.ARCA"	"None"	"TRADE"	"2022-04-05 19:44:01"	"-24.99"	"USD"	"-22.92"	"None"	"7435bcb4-f38a-4e6b-ac4b-46a4c3d3f893"	"None"
"346275935"	"UYS2073.001"	"DFAX.ARCA"	"US25434V8809"	"TRADE"	"2022-04-05 19:44:01"	"1"	"DFAX.ARCA"	"22.92"	"None"	"26202c98-709c-4479-80b6-65fa0b2154b9"	"None"
"345551804"	"UYS2073.001"	"BKEM.ARCA"	"None"	"TAX"	"2022-04-01 15:47:18"	"-0.97"	"USD"	"-0.88"	"10 shares ExD 2022-04-01 PD 2022-04-07 dividend BKEM.ARCA 3.22 USD (0.32189 per share) tax -0.97 USD (-30.00%) DivCntry US"	"3a9f9286-53dd-4bc7-943a-f8f4729d7298"	"f0d66150-c819-41e1-b1b2-01dfccc16f68"
"345551803"	"UYS2073.001"	"BKEM.ARCA"	"None"	"DIVIDEND"	"2022-04-01 15:47:17"	"3.22"	"USD"	"2.92"	"10 shares ExD 2022-04-01 PD 2022-04-07 dividend BKEM.ARCA 3.22 USD (0.32189 per share) tax -0.97 USD (-30.00%) DivCntry US"	"f0d66150-c819-41e1-b1b2-01dfccc16f68"	"None"
"345367164"	"UYS2073.001"	"DFAX.ARCA"	"None"	"COMMISSION"	"2022-03-31 19:30:31"	"-0.02"	"USD"	"-0.02"	"None"	"ed5e0621-e12c-4e26-9033-9522a925b9ad"	"None"
"345367163"	"UYS2073.001"	"DFAX.ARCA"	"None"	"TRADE"	"2022-03-31 19:30:31"	"-25.04"	"USD"	"-22.63"	"None"	"9794fb29-3c34-43ba-85a0-4763872335e6"	"None"
"345367162"	"UYS2073.001"	"DFAX.ARCA"	"US25434V8809"	"TRADE"	"2022-03-31 19:30:31"	"1"	"DFAX.ARCA"	"22.63"	"None"	"a2400bfb-06ab-4444-8ae5-391c9e927e0f"	"None"
"343919643"	"UYS2073.001"	"DLS.ARCA"	"None"	"TAX"	"2022-03-25 12:08:13"	"-0.49"	"USD"	"-0.44"	"14 shares ExD 2022-03-25 PD 2022-03-30 dividend DLS.ARCA 3.22 USD (0.23 per share) tax -0.49 USD (-15.000%) DivCntry US"	"c07280f0-2d4c-417c-84f7-4ce187585ff7"	"04b9e025-7cec-4ee9-90a2-d35d034bf053"
"343919642"	"UYS2073.001"	"DLS.ARCA"	"None"	"DIVIDEND"	"2022-03-25 12:08:13"	"3.22"	"USD"	"2.92"	"14 shares ExD 2022-03-25 PD 2022-03-30 dividend DLS.ARCA 3.22 USD (0.23 per share) tax -0.49 USD (-15.000%) DivCntry US"	"04b9e025-7cec-4ee9-90a2-d35d034bf053"	"None"
"343919637"	"UYS2073.001"	"DON.ARCA"	"None"	"TAX"	"2022-03-25 12:08:12"	"-0.86"	"USD"	"-0.78"	"60 shares ExD 2022-03-25 PD 2022-03-30 dividend DON.ARCA 5.70 USD (0.095 per share) tax -0.86 USD (-15.000%) DivCntry US"	"ff455e1a-ec8b-4bc3-ba3e-49bddd161dd9"	"8dc75ffa-66dc-4bd1-8cb7-ef6e787b25ee"
"343919636"	"UYS2073.001"	"DON.ARCA"	"None"	"DIVIDEND"	"2022-03-25 12:08:12"	"5.7"	"USD"	"5.18"	"60 shares ExD 2022-03-25 PD 2022-03-30 dividend DON.ARCA 5.70 USD (0.095 per share) tax -0.86 USD (-15.000%) DivCntry US"	"8dc75ffa-66dc-4bd1-8cb7-ef6e787b25ee"	"None"
"343789588"	"UYS2073.001"	"DFAX.ARCA"	"None"	"COMMISSION"	"2022-03-24 17:58:02"	"-0.02"	"USD"	"-0.02"	"None"	"d1ea00d2-04d5-4f0f-8992-3d18a17ff460"	"None"
"343789587"	"UYS2073.001"	"DFAX.ARCA"	"None"	"TRADE"	"2022-03-24 17:58:02"	"24.99"	"USD"	"22.73"	"None"	"eb897d4d-8383-47bf-a4f2-89120fb5eb93"	"None"
"343789586"	"UYS2073.001"	"DFAX.ARCA"	"US25434V8809"	"TRADE"	"2022-03-24 17:58:02"	"-1"	"DFAX.ARCA"	"-22.73"	"None"	"61ca780b-be66-4460-a0e5-c0c3b2fe71bd"	"None"
"343693957"	"UYS2073.001"	"VIOV.ARCA"	"None"	"TAX"	"2022-03-24 14:29:24"	"-0.77"	"USD"	"-0.7"	"15 shares ExD 2022-03-24 PD 2022-03-29 dividend VIOV.ARCA 5.07 USD (0.3377 per share) tax -0.77 USD (-15.000%) DivCntry US"	"fb3a60cf-0ab0-46d8-8eb2-d4f5cff7d42e"	"b3b83c16-a369-419c-bfb0-95cac5627da2"
"343693956"	"UYS2073.001"	"VIOV.ARCA"	"None"	"DIVIDEND"	"2022-03-24 14:29:24"	"5.07"	"USD"	"4.62"	"15 shares ExD 2022-03-24 PD 2022-03-29 dividend VIOV.ARCA 5.07 USD (0.3377 per share) tax -0.77 USD (-15.000%) DivCntry US"	"b3b83c16-a369-419c-bfb0-95cac5627da2"	"None"
"343686227"	"UYS2073.001"	"ISCV.ARCA"	"None"	"TAX"	"2022-03-24 14:18:27"	"-1.0"	"USD"	"-0.91"	"30 shares ExD 2022-03-24 PD 2022-03-30 dividend ISCV.ARCA 6.62 USD (0.220532 per share) tax -1.00 USD (-15.000%) DivCntry US"	"84b51b8c-1e98-45bd-bf39-e98dff4aaac7"	"4e0a18b2-f843-4876-999a-30d46051fbf8"
"343686220"	"UYS2073.001"	"ISCV.ARCA"	"None"	"DIVIDEND"	"2022-03-24 14:18:27"	"6.62"	"USD"	"6.03"	"30 shares ExD 2022-03-24 PD 2022-03-30 dividend ISCV.ARCA 6.62 USD (0.220532 per share) tax -1.00 USD (-15.000%) DivCntry US"	"4e0a18b2-f843-4876-999a-30d46051fbf8"	"None"
"343684821"	"UYS2073.001"	"IJS.ARCA"	"None"	"TAX"	"2022-03-24 14:17:35"	"-0.22"	"USD"	"-0.2"	"5 shares ExD 2022-03-24 PD 2022-03-30 dividend IJS.ARCA 1.43 USD (0.285537 per share) tax -0.22 USD (-15.000%) DivCntry US"	"d0a9c9bd-e8d4-48d3-b4c2-838b6f316115"	"a0ae78ce-6b1a-41d0-8b10-6530e246a87b"
"343684820"	"UYS2073.001"	"IJS.ARCA"	"None"	"DIVIDEND"	"2022-03-24 14:17:35"	"1.43"	"USD"	"1.3"	"5 shares ExD 2022-03-24 PD 2022-03-30 dividend IJS.ARCA 1.43 USD (0.285537 per share) tax -0.22 USD (-15.000%) DivCntry US"	"a0ae78ce-6b1a-41d0-8b10-6530e246a87b"	"None"
"343684425"	"UYS2073.001"	"IUSV.NASDAQ"	"None"	"TAX"	"2022-03-24 14:17:26"	"-0.84"	"USD"	"-0.77"	"15 shares ExD 2022-03-24 PD 2022-03-30 dividend IUSV.NASDAQ 5.56 USD (0.370085 per share) tax -0.84 USD (-15.000%) DivCntry US"	"a4ae6c12-cb9c-4dce-884d-fb4929755f31"	"41148087-e86d-4071-a272-ce3811073937"
"343684424"	"UYS2073.001"	"IUSV.NASDAQ"	"None"	"DIVIDEND"	"2022-03-24 14:17:26"	"5.56"	"USD"	"5.06"	"15 shares ExD 2022-03-24 PD 2022-03-30 dividend IUSV.NASDAQ 5.56 USD (0.370085 per share) tax -0.84 USD (-15.000%) DivCntry US"	"41148087-e86d-4071-a272-ce3811073937"	"None"
"343605391"	"UYS2073.001"	"VGER.XETRA"	"None"	"COMMISSION"	"2022-03-24 08:50:33"	"-0.03"	"EUR"	"-0.03"	"None"	"bdbddfe3-51f1-48ee-af76-877b706670d7"	"None"
"343605390"	"UYS2073.001"	"VGER.XETRA"	"None"	"TRADE"	"2022-03-24 08:50:33"	"-50.14"	"EUR"	"-50.14"	"None"	"9332d165-6a5a-434d-9465-37789506436c"	"None"
"343605389"	"UYS2073.001"	"VGER.XETRA"	"IE00BG143G97"	"TRADE"	"2022-03-24 08:50:33"	"2"	"VGER.XETRA"	"50.14"	"None"	"1ef227cb-a05f-4390-aace-4918d1dd208a"	"None"
"343605076"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-24 08:46:40"	"-83.75"	"EUR"	"-83.75"	" crossrate=0.9094753691333 commission=0.002 conversion rate=0.9112943198715666 crossrate is manual=false is commission applied=true"	"d5427f5c-d07e-4170-98ae-6fe998a8832f"	"None"
"343605075"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-24 08:46:40"	"91.9"	"USD"	"83.58"	" crossrate=0.9094753691333 commission=0.002 conversion rate=0.9112943198715666 crossrate is manual=false is commission applied=true"	"a242e387-5bd4-41b4-8eb3-3a138a7ab909"	"None"
"343541111"	"UYS2073.001"	"None"	"None"	"INTEREST"	"2022-03-24 03:00:25"	"-0.02"	"USD"	"-0.02"	"-91.88 USD (cash -91.88 P/L 0.00 margin 0.00) from 2022-03-25 till 2022-03-28"	"fae9a96a-1419-494d-ab33-f03234722b3f"	"None"
"343511655"	"UYS2073.001"	"EQAL.ARCA"	"None"	"COMMISSION"	"2022-03-23 19:02:38"	"-0.04"	"USD"	"-0.04"	"None"	"ec94ede3-aa1c-4e0d-8e56-24c3a218b84b"	"None"
"343511654"	"UYS2073.001"	"EQAL.ARCA"	"None"	"TRADE"	"2022-03-23 19:02:38"	"-91.84"	"USD"	"-83.41"	"None"	"d2cf19ca-f79f-4b0d-be0b-2a923a0cec44"	"None"
"343511653"	"UYS2073.001"	"EQAL.ARCA"	"US46138E4200"	"TRADE"	"2022-03-23 19:02:38"	"2"	"EQAL.ARCA"	"83.41"	"None"	"cf544ff1-63b7-4197-abaf-abed441ba2ad"	"None"
"343506152"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-23 18:45:31"	"176.86"	"USD"	"160.65"	" crossrate=0.9083188380785 commission=0.002 conversion rate=0.9101354757546570 crossrate is manual=false is commission applied=true"	"6aad3401-08c1-49be-a593-1f988fac1062"	"None"
"343506153"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-23 18:45:31"	"-160.97"	"EUR"	"-160.97"	" crossrate=0.9083188380785 commission=0.002 conversion rate=0.9101354757546570 crossrate is manual=false is commission applied=true"	"4edd4020-9b5f-4d85-867a-9152546d8c55"	"None"
"343505912"	"UYS2073.001"	"VIOV.ARCA"	"None"	"COMMISSION"	"2022-03-23 18:44:30"	"-0.02"	"USD"	"-0.02"	"None"	"503c49b4-72b9-40a1-84e6-ba8d974f4695"	"None"
"343505911"	"UYS2073.001"	"VIOV.ARCA"	"None"	"TRADE"	"2022-03-23 18:44:30"	"-176.84"	"USD"	"-160.63"	"None"	"2c621822-916d-4037-80bc-c0b0062836d0"	"None"
"343505910"	"UYS2073.001"	"VIOV.ARCA"	"US9219327783"	"TRADE"	"2022-03-23 18:44:30"	"1"	"VIOV.ARCA"	"160.63"	"None"	"c4950859-2599-47fd-8314-79aec6a1625c"	"None"
"343505280"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-23 18:41:42"	"-681.0"	"EUR"	"-681.0"	" crossrate=0.9083642177167 commission=0.002 conversion rate=0.9101809461521334 crossrate is manual=false is commission applied=true"	"4677b782-5011-4994-93ee-c126446af2bf"	"None"
"343505279"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-23 18:41:42"	"748.2"	"USD"	"679.64"	" crossrate=0.9083642177167 commission=0.002 conversion rate=0.9101809461521334 crossrate is manual=false is commission applied=true"	"39bad36c-d3c6-4df3-b0cf-a82ad52b6ae9"	"None"
"343505209"	"UYS2073.001"	"DFAX.ARCA"	"None"	"COMMISSION"	"2022-03-23 18:41:28"	"-0.6"	"USD"	"-0.55"	"None"	"d86e98fd-1556-4710-a649-1cad15c5e0c0"	"None"
"343505208"	"UYS2073.001"	"DFAX.ARCA"	"None"	"TRADE"	"2022-03-23 18:41:28"	"-747.6"	"USD"	"-679.1"	"None"	"dbcaf622-5353-4070-8cbd-f74b6b4fa9c7"	"None"
"343505207"	"UYS2073.001"	"DFAX.ARCA"	"US25434V8809"	"TRADE"	"2022-03-23 18:41:28"	"30"	"DFAX.ARCA"	"679.1"	"None"	"6deb246e-404d-496a-b8fa-fffeed17657d"	"None"
"343504386"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-23 18:38:53"	"-458.06"	"EUR"	"-458.06"	" crossrate=0.9084673701232 commission=0.002 conversion rate=0.9102843048634464 crossrate is manual=false is commission applied=true"	"3775fa6e-c03f-43e5-80f5-657a149bb09e"	"None"
"343504385"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-23 18:38:53"	"503.2"	"USD"	"457.14"	" crossrate=0.9084673701232 commission=0.002 conversion rate=0.9102843048634464 crossrate is manual=false is commission applied=true"	"c184e00b-f937-4a83-9507-62bd61438aa0"	"None"
"343504361"	"UYS2073.001"	"IQIN.ARCA"	"None"	"COMMISSION"	"2022-03-23 18:38:47"	"-0.32"	"USD"	"-0.29"	"None"	"e2cf68f7-5f50-4df3-8bf1-83a22195a8e0"	"None"
"343504360"	"UYS2073.001"	"IQIN.ARCA"	"None"	"TRADE"	"2022-03-23 18:38:47"	"-502.88"	"USD"	"-456.84"	"None"	"0093d74e-fe9e-466e-bcfa-c1a74f1cba2e"	"None"
"343504359"	"UYS2073.001"	"IQIN.ARCA"	"US45409B3621"	"TRADE"	"2022-03-23 18:38:47"	"16"	"IQIN.ARCA"	"456.84"	"None"	"363ffe6d-c063-44d2-a75b-1884d9dc2020"	"None"
"343500961"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-23 18:27:51"	"-464.73"	"EUR"	"-464.73"	" crossrate=0.9083312138938 commission=0.002 conversion rate=0.9101478763215876 crossrate is manual=false is commission applied=true"	"2ea6d261-33f8-4a8a-a6d0-90f40a9ce680"	"None"
"343500960"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-23 18:27:51"	"510.6"	"USD"	"463.79"	" crossrate=0.9083312138938 commission=0.002 conversion rate=0.9101478763215876 crossrate is manual=false is commission applied=true"	"fc666e08-bde4-4b3a-a860-ecaa3c093810"	"None"
"343500461"	"UYS2073.001"	"IJS.ARCA"	"None"	"COMMISSION"	"2022-03-23 18:26:00"	"-0.1"	"USD"	"-0.09"	"None"	"85ccecc3-3bb0-432d-a99c-12ca74ce1d0b"	"None"
"343500460"	"UYS2073.001"	"IJS.ARCA"	"None"	"TRADE"	"2022-03-23 18:26:00"	"-510.5"	"USD"	"-463.74"	"None"	"829dcbd4-f8ad-40f2-95ea-cccf63374ead"	"None"
"343500459"	"UYS2073.001"	"IJS.ARCA"	"US4642878791"	"TRADE"	"2022-03-23 18:26:00"	"5"	"IJS.ARCA"	"463.74"	"None"	"4c7a608a-c995-4b84-9eb0-0a25d5602349"	"None"
"343487609"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-23 17:46:21"	"-3047.03"	"EUR"	"-3047.03"	" crossrate=0.9087563215361 commission=0.002 conversion rate=0.9105738341791722 crossrate is manual=false is commission applied=true"	"a271f523-663a-425a-a0e6-f17bcb160c6f"	"None"
"343487608"	"UYS2073.001"	"None"	"None"	"AUTOCONVERSION"	"2022-03-23 17:46:21"	"3346.27"	"USD"	"3040.94"	" crossrate=0.9087563215361 commission=0.002 conversion rate=0.9105738341791722 crossrate is manual=false is commission applied=true"	"369f3579-e0dc-405e-8c23-30eaa35a79bf"	"None"
"343486238"	"UYS2073.001"	"ISCV.ARCA"	"None"	"COMMISSION"	"2022-03-23 17:44:08"	"-0.2"	"USD"	"-0.18"	"None"	"43f4f4fe-25a8-4024-847e-d141fc4b1018"	"None"
"343486237"	"UYS2073.001"	"ISCV.ARCA"	"None"	"TRADE"	"2022-03-23 17:44:08"	"-584.4"	"USD"	"-531.07"	"None"	"c3520035-c4d7-4f5c-88e0-07e872bfb485"	"None"
"343486236"	"UYS2073.001"	"ISCV.ARCA"	"US4642887032"	"TRADE"	"2022-03-23 17:44:08"	"10"	"ISCV.ARCA"	"531.07"	"None"	"8c3e6555-d9c0-40d5-885b-81ff0c40e156"	"None"
"343485243"	"UYS2073.001"	"VXUS.NASDAQ"	"None"	"COMMISSION"	"2022-03-23 17:39:59"	"-0.22"	"USD"	"-0.2"	"None"	"e3c70d86-740a-4063-adc9-2ba92cf4e89e"	"None"
